fiction1,classics3,cartoons5,legends6,philosophy7,religion8,psychology9,linguistics10,art12,music14,facsimile17,history19,conthist20,economy21,politics22,science23,compsci26,railroads27,maps30,travelguides31,health35,cooking36,learning37,GamesRiddles38,sports39,hobby40,nature41,encyclopaedia44,videos50,nonbooks99
0,2,2,0,0,0,0,0,0,2,0,0,10,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,1,0,3,1,0,0,36,4,0,0,0,0,0,2,0,4,4,0,0,0,0,0,3,0,0
0,2,2,0,1,1,1,1,6,14,0,1,3,6,0,2,0,0,0,4,12,1,9,0,0,1,0,4,1,2
0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,2,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0
0,1,0,3,0,0,0,0,1,0,0,7,2,0,0,1,1,1,1,4,3,0,1,0,0,1,1,0,0,1
1,0,0,0,0,0,0,0,0,5,0,2,1,0,0,0,0,0,0,1,3,15,0,0,0,2,0,1,1,1
0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,6,0,1,0,0,0,0,11,0,1,25,0,0,0,0,0,0,2,7,0,0,0,0,1,0,0,2,0
0,0,0,0,1,0,0,0,0,1,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5,6,0,1,1,2,1,1,4,2,0,7,0,1,0,0,1,0,0,4,2,0,0,0,0,1,0,2,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,0,1,9,0,0,2,2,0,10,30,1,0,0,1,0,0,8,14,0,0,0,0,0,1,1,0,0
1,0,0,0,0,2,0,0,0,2,0,2,1,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0
0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,4,6,1,2,0,0,1,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
1,0,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,0,1,4,0,0,2,0,1,3,4,0,0,0,0,0,0,12,4,0,2,0,0,0,0,1,0,0
1,1,0,1,1,1,0,2,0,0,0,7,0,0,0,0,0,0,1,0,4,0,1,0,0,1,0,0,0,0
0,0,1,1,0,0,0,0,1,10,0,1,8,0,0,0,0,1,1,4,2,4,3,0,0,2,1,0,0,0
1,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,1,0,1
4,2,0,2,2,11,0,2,0,1,0,11,8,0,0,3,1,0,0,2,3,1,0,0,1,5,1,0,0,0
2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,1,2,0
0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0
1,0,0,0,4,6,0,0,0,0,0,2,0,0,0,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0
0,1,3,0,0,3,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0
0,1,0,0,0,2,0,0,0,0,0,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,1,3,1,0,1,0,1,5,78,0,5,27,0,0,1,0,13,0,6,0,2,2,0,0,5,1,4,1,2
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,1,1,0,0,1,3,3,8,1,0,0,0,0,0,0,3,1,3,0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0
4,2,0,0,3,6,1,2,10,6,0,12,2,2,0,0,0,0,0,2,9,2,2,0,0,9,1,1,0,4
1,0,2,0,1,2,3,0,0,7,0,5,2,0,0,19,3,0,0,9,50,12,2,0,0,2,0,5,0,2
1,1,0,1,0,5,0,1,4,1,0,19,0,0,0,0,0,0,0,2,0,2,0,0,0,7,0,0,0,0
1,5,1,1,6,2,0,7,3,1,0,11,5,3,0,1,0,1,0,1,4,0,4,0,0,0,0,11,0,1
0,0,0,0,0,0,0,1,2,2,0,5,1,0,0,0,0,0,0,1,3,0,1,0,0,1,0,0,0,0
0,0,0,0,0,2,0,0,0,1,0,7,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,0,0,0,1,1,0,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
4,1,0,0,1,2,0,0,5,2,1,9,5,0,0,0,0,0,0,4,0,0,0,1,0,2,0,6,0,1
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0
1,1,0,1,0,2,2,2,45,17,1,20,2,0,1,0,3,1,3,54,23,15,19,0,1,14,3,0,5,2
0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,1,0,0,4,2,0,0,0,0,0,0,2,4,0,0,0,0,2,1,2,0,0
1,2,4,0,0,0,0,0,0,5,0,1,0,0,0,3,0,0,0,0,11,0,4,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,5,0,0,3,0,0,0,0,0,7,0,2,1,0,0,0,0,1,0,0,0,1
0,0,1,0,1,11,1,0,2,5,0,3,0,0,0,1,0,0,2,23,25,1,4,0,0,0,1,1,0,0
1,1,0,0,0,2,0,0,0,2,0,0,6,1,0,2,0,0,0,1,1,0,0,0,0,2,0,0,0,2
0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,5,0,2,9,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0,1,1,0,0,0,0,1,4,0,2,3,0,0,0,0,0,0,4,1,0,1,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5,0,0,0,0,0,2,1,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,1,6,1,3,0,0,6,0,1,1,0
1,1,0,0,1,1,0,1,1,2,0,3,5,1,0,1,0,0,0,3,2,0,1,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,8,1,0,0,0,0,0,2,0,0
0,0,0,0,0,2,0,0,1,3,0,8,5,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0
2,0,1,1,0,3,0,2,2,6,0,29,30,1,0,1,0,3,1,2,3,1,0,0,0,4,0,1,8,2
3,0,1,0,1,1,1,0,0,1,0,3,4,0,0,0,1,0,0,4,6,0,2,0,0,1,1,1,0,0
0,0,0,0,0,9,0,0,5,4,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,2
0,1,3,0,0,3,0,0,1,0,0,6,2,2,0,0,0,0,0,1,14,1,1,0,0,1,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,5,3,0,0,0,0,0,1,0,0,0
1,0,1,0,0,0,0,0,7,7,0,5,3,0,0,3,2,0,0,29,2,17,1,0,0,8,0,3,0,1
0,0,1,0,0,0,0,2,1,0,0,2,0,1,0,0,0,0,0,0,13,0,2,0,0,5,0,3,0,0
4,4,3,0,0,3,0,5,0,5,0,5,8,1,0,3,0,0,1,5,16,3,1,0,0,1,1,3,0,2
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1,0,1,3,0,0,0,0,0,0,5,2,0,0,2,0,0,0,4,1,0,6,0,0,2,0,1,0,2
2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,1,2,19,0,0,3,4,0,25,9,1,0,6,0,0,1,7,7,10,0,1,0,6,12,5,0,1
4,1,1,0,1,1,0,0,0,0,0,12,27,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,2
0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,2
0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,1
2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,5,0,0,1,0,2,0,0
3,0,0,0,0,2,0,1,2,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,5,0,0,0,0,1,0,0
4,0,1,1,0,1,0,0,0,2,0,3,3,0,0,0,0,1,0,2,1,2,2,0,0,0,0,5,0,1
2,0,0,0,0,2,0,1,3,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0
5,1,5,0,0,1,0,1,3,29,0,17,4,0,0,1,0,2,0,18,30,0,0,0,0,2,1,6,0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,3,2,0,0,2,0,0,4,3,1,0,0,0,0,0,5,1,0,3,0,0,4,0,5,2,0
0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,5,0,0,1,1,0,5,12,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2
1,0,1,0,0,1,1,0,2,2,0,0,5,1,0,0,0,1,1,2,48,12,0,0,0,4,2,0,8,1
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,1,0,0,0,5,0,0,0,0
1,0,0,0,1,1,1,1,2,4,0,6,7,0,0,0,1,0,0,1,4,0,10,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,11
0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,1,0,0
2,0,1,2,4,19,0,1,3,1,0,6,0,1,0,1,1,0,0,1,30,4,3,0,0,2,1,3,0,0
0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,1,2,0,0,2,3,0,4,0,0,0,0,1,0,0
0,1,1,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,1,0,0,1,2,0,0,3,0,0,1,0,0,0,4,6,1,0,0,0,1,1,0,1,1
0,2,0,0,0,0,0,0,2,2,0,5,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
0,0,0,0,2,4,0,0,6,4,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0
0,1,0,2,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,1,0,2,0,0,0,1,7,0,5,0,1,0,0,0,0,0,9,1,3,1,0,0,0,0,0,0,1
1,0,0,2,1,0,0,0,4,0,0,9,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,0,2,5,16,0,2,0,18,0,51,18,1,0,6,0,0,1,15,30,1,7,0,0,4,2,1,0,0
2,0,2,2,4,2,0,0,0,0,0,18,66,0,0,1,0,1,0,2,9,1,18,1,0,0,0,0,0,2
4,4,0,1,1,0,0,0,3,18,0,6,0,0,0,0,1,0,1,5,1,3,2,0,0,0,0,1,0,0
0,0,0,0,0,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,2,2,0,7,0,1,0,0,0,0,1,14,1,0,1,0,0,2,0,1,0,0
0,0,2,0,0,10,0,0,0,0,0,0,7,0,1,0,0,0,0,1,14,0,1,1,0,2,0,0,0,1
0,0,0,1,0,0,0,1,1,5,0,3,1,1,0,0,0,0,0,14,0,6,0,0,0,3,1,0,0,0
1,2,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,4,1,0,1,0,0,0,0,1,0,1
3,0,0,0,1,0,0,1,1,7,0,2,4,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,2,1,2,1,0,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,0,2,0,0,0,6,12,1,0,0,0,0,2,6,12,2,1,0,0,0,0,1,0,1
3,1,2,0,3,5,0,1,1,2,0,16,22,0,0,1,0,0,0,0,3,0,0,0,0,4,0,1,0,0
0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,5,4,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,9,0,2,0,0,0,0,1,0,0
0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,3,0,0,0,6,0,1,0,0,0,0,1,0,5
5,1,1,0,0,4,0,0,2,5,3,28,4,0,0,2,0,5,0,41,0,2,2,0,0,6,1,1,0,0
0,0,0,0,0,3,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,1,0,0,0,0,3,3,0,0,4,0,0,0,0,6,0,1,0,0,0,0,1,0,3
0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,5,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,3,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,1,0,0,5,22,1,1,1,2,1,18,12,6,1,2,2,1,0,14,47,8,14,0,0,5,1,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,1,1,0
3,0,0,0,0,1,0,0,0,4,0,2,1,0,0,1,0,0,1,3,1,0,0,0,0,2,0,1,0,0
0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,3,0,5,1,0,0,4,0,0,0,2,3,0,0,0,0,2,1,1,0,0
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,2,0,1,3,15,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0,0,0,0,3,4,0,1,0,2,0,7,1,0,0,0,2,0,0,2,11,0,5,0,0,3,0,0,2,0
0,0,0,0,1,4,0,0,0,0,0,5,1,0,0,0,1,0,0,1,3,0,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,2,0,11,1,1,0,0,0,0,0,4,2,2,3,0,0,3,1,0,0,0
1,0,0,0,0,2,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,1,0,0,6,0,1,1,2,0,10,20,0,1,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,10,0,0,5,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
0,0,2,0,0,0,0,2,2,8,0,9,1,0,0,1,0,0,0,4,0,1,4,0,0,4,1,2,1,3
2,0,0,0,0,1,0,0,4,8,0,17,0,0,0,3,1,0,0,4,0,4,0,0,0,9,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,1,1,4,1,12,21,0,0,0,0,2,0,3,4,0,0,0,0,5,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,18,0,0,1,11,0,12,4,0,0,0,5,0,0,4,3,0,1,0,0,4,0,0,0,0
0,0,0,0,0,0,0,0,2,0,0,1,3,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,6,0,0,2,0,0,13,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
1,1,1,0,7,1,2,0,1,0,0,1,0,0,0,2,0,0,0,1,5,0,0,0,0,1,0,0,0,0
0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8,15,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,1
0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3,1,0,0,0,1,1,1,3,1,0,2,8,0,0,2,0,0,0,2,2,0,0,0,0,0,0,1,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,0,0,0,0,1,0,0
0,0,2,0,0,0,0,1,1,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,1
0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1,0,1,0,0,0,0,4,2,2,0,2,0,2,1,7,1,0,0,1,0,0,1,1,0,0,0,4,0,0
1,0,1,0,1,1,0,1,0,21,0,1,5,0,0,1,1,0,1,8,2,1,2,0,0,1,1,0,0,2
0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,4,0,2,2,0,0,0,8,0,4,15,1,0,7,1,11,0,3,8,0,11,0,0,5,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,5,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0
4,0,3,0,0,2,1,1,0,5,0,5,9,0,0,1,0,0,0,7,8,1,3,0,0,0,0,1,0,0
2,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,1
0,0,0,1,1,0,1,0,2,10,0,10,5,0,1,0,0,0,1,4,9,1,2,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,1,0,0,2,2,0,0,0,0,0,0,2,8,1,0,0,0,0,0,0,0,3
1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,1,0,3,0,1,0,1,0,0,0,0,0,0,4,0,2,0,0,0,0,2,0,1
0,0,1,0,0,6,0,0,1,1,0,7,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,2,0,0,1,15,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,1,3
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,1,0,0,3,5,1,0,4,4,0,5,2,0,0,1,0,0,0,1,14,6,0,0,0,2,1,1,0,0
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0,1,0,1,1,0,0,0,0,23,5,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
0,0,1,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,6,0,1,8,4,0,23,4,0,0,0,0,0,0,13,2,20,1,0,0,5,0,0,0,1
2,0,1,0,0,0,0,1,1,3,0,4,5,0,0,1,0,0,1,3,0,0,1,0,0,3,0,0,1,0
2,0,0,0,0,1,0,0,0,3,1,1,0,0,0,4,1,0,0,1,1,0,0,0,0,2,0,2,0,0
1,0,0,0,0,1,0,0,2,0,0,3,3,0,0,0,0,2,0,4,4,0,3,0,0,0,0,0,0,1
